continent,year,co2,cement_co2,coal_co2,flaring_co2,gas_co2,oil_co2,other_industry_co2,co2_per_capita,land_use_change_co2,primary_energy_consumption,temperature_change_from_co2,temperature_change_from_ch4,temperature_change_from_n2o,temperature_change_from_ghg
Oceania,2011,450.866,4.144,199.036,9.407,74.798,158.694,4.787,12.037,296.698,1794.699,0.016,0.009,0.003,0.029
Oceania,2012,454.608,4.191,197.366,9.658,76.694,162.104,4.597,11.929,188.467,1773.961,0.016,0.01,0.003,0.029
Oceania,2013,447.43,3.995,183.758,10.037,78.503,166.899,4.238,11.536,197.655,1795.154,0.017,0.01,0.003,0.029
Oceania,2014,443.793,3.869,175.528,11.044,80.018,168.596,4.738,11.248,113.159,1817.135,0.017,0.01,0.003,0.03
Oceania,2015,452.367,3.817,181.715,12.313,80.755,169.01,4.757,11.272,73.798,1853.464,0.017,0.01,0.003,0.03
Oceania,2016,460.576,3.544,186.661,13.767,82.912,169.081,4.611,11.28,125.017,1862.188,0.017,0.01,0.003,0.03
Oceania,2017,465.37,3.556,184.577,16.044,85.074,171.583,4.537,11.201,80.095,1861.493,0.017,0.01,0.004,0.031
Oceania,2018,468.454,3.447,177.7,18.005,87.228,177.531,4.543,11.082,56.116,1883.457,0.018,0.01,0.004,0.031
Oceania,2019,470.116,3.529,173.733,21.175,89.906,177.215,4.559,10.93,39.749,1943.529,0.018,0.01,0.004,0.031
Oceania,2020,447.292,3.264,164.934,15.433,93.257,166.06,4.343,10.243,29.793,1824.383,0.018,0.01,0.004,0.031
Oceania,2021,437.097,3.334,160.011,14.109,88.74,166.349,4.555,9.883,23.167,1824.625,0.018,0.009,0.004,0.031
Oceania,2022,441.078,3.334,151.278,14.145,91.646,176.12,4.555,9.852,13.4,1893.227,0.018,0.009,0.004,0.031
Oceania,1980,225.659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oceania,1981,233.963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oceania,1982,239.423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oceania,1983,228.676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oceania,1984,239.735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oceania,1985,249.757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oceania,1986,250.301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oceania,1987,262.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oceania,1988,269.578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oceania,1989,285.907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oceania,1990,307.348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oceania,1991,309.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oceania,1992,316.474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oceania,1993,320.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oceania,1994,325.863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oceania,1995,337.474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oceania,1996,345.859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oceania,1997,355.897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oceania,1998,368.273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oceania,1999,380.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oceania,2000,387.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oceania,2001,397.067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oceania,2002,402.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oceania,2003,411.515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oceania,2004,424.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oceania,2005,429.639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oceania,2006,435.797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oceania,2007,442.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oceania,2008,447.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oceania,2009,448.128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oceania,2010,447.413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oceania,2011,445.567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oceania,2012,449.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oceania,2013,442.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oceania,2014,437.133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oceania,2015,445.729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oceania,2016,453.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oceania,2017,458.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oceania,2018,460.848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oceania,2019,462.299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oceania,2020,439.568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oceania,2021,429.151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oceania,2022,433.254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Africa,1980,228.198,3.518,194.06,0.0,0.0,30.62,0.0,7.745,56.165,645.864,0.004,0.002,0.0,0.006
Africa,1981,257.075,3.952,218.147,0.0,0.0,34.977,0.0,8.503,56.043,751.926,0.004,0.002,0.0,0.007
Africa,1982,280.433,3.904,230.754,0.0,0.0,45.775,0.0,9.04,56.79,808.715,0.005,0.002,0.0,0.007
Africa,1983,291.902,3.846,239.823,0.0,0.0,48.233,0.0,9.161,58.263,819.453,0.005,0.002,0.0,0.007
Africa,1984,315.593,3.981,264.775,0.0,0.0,46.837,0.0,9.631,56.372,895.522,0.005,0.002,0.0,0.007
Africa,1985,323.861,3.419,273.529,0.0,0.0,46.914,0.0,9.595,74.251,914.556,0.005,0.002,0.0,0.008
Africa,1986,330.497,3.258,280.295,0.0,0.0,46.944,0.0,9.476,65.085,931.701,0.005,0.002,0.0,0.008
Africa,1987,328.665,3.265,283.979,0.0,0.0,41.421,0.0,9.099,69.063,946.451,0.005,0.002,0.0,0.008
Africa,1988,342.655,4.108,293.666,0.0,0.0,44.88,0.0,9.163,74.431,1042.3,0.005,0.002,0.0,0.008
Africa,1989,340.711,3.883,283.953,0.0,0.0,52.875,0.0,8.811,77.417,995.722,0.006,0.002,0.0,0.008
Africa,1990,312.93,3.773,265.098,0.0,3.444,40.615,0.0,7.847,77.432,1029.669,0.006,0.002,0.0,0.009
Africa,1991,326.027,3.584,277.713,0.0,3.492,41.238,0.0,7.969,86.971,1022.248,0.006,0.003,0.0,0.009
Africa,1992,301.325,3.387,259.668,0.0,3.517,34.753,0.0,7.216,91.126,1027.038,0.006,0.003,0.0,0.009
Africa,1993,320.345,3.541,289.723,0.0,3.924,23.156,0.0,7.533,78.491,1025.258,0.006,0.003,0.0,0.009
Africa,1994,338.698,3.801,299.202,0.124,3.924,31.646,0.0,7.828,75.035,1069.309,0.006,0.003,0.0,0.01
Africa,1995,361.694,4.357,319.53,0.115,3.924,33.767,0.0,8.223,80.144,1117.516,0.007,0.003,0.0,0.01
Africa,1996,363.732,4.318,324.11,0.123,3.532,31.65,0.0,8.144,75.642,1139.763,0.007,0.003,0.0,0.01
Africa,1997,385.223,4.324,333.296,0.206,3.155,44.243,0.0,8.507,70.715,1165.543,0.007,0.003,0.001,0.011
Africa,1998,377.262,3.952,325.821,0.246,2.656,44.587,0.0,8.228,68.524,1145.026,0.007,0.003,0.001,0.011
Africa,1999,374.891,3.777,336.747,0.204,3.473,30.69,0.0,8.086,67.29,1183.745,0.007,0.003,0.001,0.011
Africa,2000,378.307,3.672,337.883,0.251,3.199,33.302,0.0,8.081,57.645,1185.383,0.008,0.003,0.001,0.011
Africa,2001,371.624,3.636,337.693,0.254,4.155,25.886,0.0,7.868,54.146,1191.536,0.008,0.003,0.001,0.012
Africa,2002,356.523,4.205,325.528,0.218,4.122,22.449,0.0,7.48,46.075,1161.125,0.008,0.003,0.001,0.012
Africa,2003,404.41,4.458,357.445,0.293,2.47,39.744,0.0,8.407,40.37,1257.957,0.008,0.003,0.001,0.012
Africa,2004,449.307,4.335,384.086,0.283,6.364,54.238,0.0,9.253,38.187,1372.774,0.008,0.003,0.001,0.012
Africa,2005,416.201,5.068,376.718,0.271,6.313,27.832,0.0,8.491,30.581,1299.322,0.009,0.003,0.001,0.013
Africa,2006,446.77,5.333,382.017,0.215,6.126,53.08,0.0,9.027,34.358,1326.061,0.009,0.004,0.001,0.013
Africa,2007,465.045,5.491,392.172,0.158,7.892,59.332,0.0,9.302,42.15,1362.195,0.009,0.004,0.001,0.013
Africa,2008,495.171,5.343,418.297,0.171,8.119,63.241,0.0,9.793,32.312,1459.696,0.009,0.004,0.001,0.013
Africa,2009,480.572,5.571,390.674,0.169,7.039,77.12,0.0,9.392,22.698,1453.214,0.009,0.004,0.001,0.014
Africa,2010,463.0,5.045,394.437,0.193,8.867,54.458,0.0,8.941,10.803,1463.988,0.01,0.004,0.001,0.014
Africa,2011,465.908,4.638,389.67,0.133,8.801,62.665,0.0,8.884,6.98,1446.214,0.01,0.004,0.001,0.014
Africa,2012,458.954,4.633,392.821,0.073,9.255,52.172,0.0,8.636,8.301,1423.831,0.01,0.004,0.001,0.015
Africa,2013,458.628,4.893,392.664,0.051,9.384,51.637,0.0,8.513,5.025,1430.122,0.01,0.004,0.001,0.015
Africa,2014,471.866,4.911,399.204,0.052,9.043,58.657,0.0,8.622,1.483,1446.701,0.01,0.004,0.001,0.015
Africa,2015,446.221,5.419,377.026,0.045,9.966,53.766,0.0,7.986,1.111,1417.702,0.011,0.004,0.001,0.015
Africa,2016,456.973,5.691,384.49,0.042,7.815,58.935,0.0,8.099,-0.9,1482.439,0.011,0.004,0.001,0.016
Africa,2017,439.38,5.481,369.918,0.03,7.339,56.612,0.0,7.757,-4.086,1476.937,0.011,0.004,0.001,0.016
Africa,2018,435.237,5.466,355.112,0.057,9.12,65.482,0.0,7.591,-2.617,1421.174,0.011,0.004,0.001,0.016
Africa,2019,465.429,5.453,394.345,0.042,9.105,56.484,0.0,8.013,-0.619,1485.7,0.011,0.004,0.001,0.016
Africa,2020,434.829,5.071,373.889,0.055,9.644,46.17,0.0,7.395,-0.2,1392.896,0.012,0.004,0.001,0.017
Africa,2021,425.628,5.282,358.566,0.052,11.71,50.017,0.0,7.166,0.298,1406.093,0.012,0.004,0.001,0.017
Africa,2022,404.054,5.282,338.135,0.038,11.021,49.578,0.0,6.746,1.126,1353.265,0.012,0.004,0.001,0.017
South America,1980,508.354,23.713,39.611,17.806,64.457,362.767,0.0,2.103,1853.802,2605.953,0.048,0.023,0.002,0.073
South America,1981,489.719,23.797,39.15,15.217,64.832,346.724,0.0,1.982,1924.294,2596.231,0.049,0.023,0.002,0.074
South America,1982,490.87,22.933,39.523,15.128,70.135,343.151,0.0,1.943,1897.022,2671.791,0.05,0.024,0.002,0.076
South America,1983,485.836,19.406,43.331,15.536,75.901,331.662,0.0,1.882,1932.01,2700.283,0.05,0.024,0.002,0.077
South America,1984,491.463,18.613,49.413,18.02,81.254,324.163,0.0,1.864,1944.735,2806.303,0.051,0.025,0.002,0.079
South America,1985,501.803,19.14,55.942,16.667,81.372,328.681,0.0,1.864,1520.963,2930.802,0.052,0.025,0.003,0.08
South America,1986,529.759,22.144,56.858,16.858,88.54,345.358,0.0,1.928,1743.941,3121.96,0.053,0.026,0.003,0.081
South America,1987,557.252,23.205,62.713,17.763,95.106,358.464,0.0,1.988,1737.635,3243.154,0.054,0.026,0.003,0.083
South America,1988,580.15,23.394,65.179,19.603,103.557,368.418,0.0,2.029,1663.289,3347.954,0.055,0.027,0.003,0.084
South America,1989,579.469,21.676,68.64,17.789,103.584,367.779,0.0,1.988,1648.276,3411.36,0.055,0.028,0.003,0.086
South America,1990,599.2,21.335,66.519,28.179,107.281,372.198,3.688,2.017,1770.248,3438.243,0.056,0.028,0.003,0.088
South America,1991,606.669,22.987,68.307,27.253,111.879,372.488,3.755,2.006,1902.269,3546.201,0.057,0.029,0.003,0.089
South America,1992,618.657,21.75,67.412,27.703,90.156,407.689,3.948,2.01,1992.787,3685.364,0.058,0.029,0.003,0.091
South America,1993,653.444,23.224,69.061,31.587,104.214,421.116,4.241,2.087,1901.512,3835.084,0.059,0.03,0.003,0.093
South America,1994,656.306,24.705,72.209,19.502,117.392,418.399,4.098,2.061,2440.092,4075.984,0.061,0.03,0.003,0.095
South America,1995,689.413,26.413,75.141,20.543,134.738,428.474,4.104,2.129,2473.781,4285.389,0.062,0.031,0.003,0.096
South America,1996,719.73,28.549,77.874,19.839,149.804,439.416,4.248,2.187,2263.218,4463.815,0.063,0.032,0.004,0.098
South America,1997,766.788,31.297,82.109,22.797,160.996,465.25,4.338,2.294,2506.997,4709.889,0.065,0.032,0.004,0.1
South America,1998,826.149,32.436,82.876,22.789,178.522,505.386,4.141,2.434,2851.417,4831.735,0.066,0.033,0.004,0.102
South America,1999,812.354,31.303,78.707,22.603,155.254,520.135,4.352,2.358,2723.641,4827.181,0.067,0.033,0.004,0.104
South America,2000,811.73,31.027,79.041,23.077,166.639,506.938,5.008,2.323,2360.513,4975.215,0.069,0.034,0.004,0.106
South America,2001,791.288,29.918,72.54,23.258,165.683,495.078,4.811,2.233,2185.831,4931.771,0.07,0.034,0.004,0.108
South America,2002,819.469,27.623,71.3,21.257,180.428,513.906,4.956,2.283,2387.618,4973.313,0.071,0.035,0.004,0.11
South America,2003,820.048,27.61,76.5,20.732,185.492,504.651,5.064,2.256,3933.803,5000.602,0.073,0.035,0.004,0.113
South America,2004,856.522,27.439,76.847,20.161,208.836,517.734,5.505,2.328,2977.29,5293.888,0.075,0.036,0.004,0.115
South America,2005,881.098,30.41,78.264,22.751,204.313,540.004,5.356,2.367,2605.037,5461.91,0.076,0.037,0.004,0.117
South America,2006,909.007,34.762,80.117,21.081,209.67,557.968,5.41,2.414,2356.053,5732.794,0.078,0.037,0.005,0.12
South America,2007,943.792,36.155,83.729,21.777,210.716,585.749,5.666,2.479,2052.987,6029.03,0.079,0.038,0.005,0.122
South America,2008,987.6,38.344,90.6,23.378,221.792,607.796,5.69,2.566,1822.263,6236.45,0.08,0.039,0.005,0.124
South America,2009,961.18,38.052,75.971,28.076,214.757,599.264,5.06,2.472,1829.451,6185.365,0.082,0.039,0.005,0.126
South America,2010,1072.131,40.34,94.736,25.248,241.445,664.411,5.95,2.729,1565.47,6509.428,0.083,0.04,0.005,0.128
South America,2011,1088.917,43.338,105.565,29.243,244.306,660.128,6.337,2.744,1655.178,6787.245,0.084,0.04,0.005,0.13
South America,2012,1143.867,46.479,104.75,34.973,262.339,688.921,6.403,2.853,1925.601,7031.761,0.086,0.041,0.005,0.132
South America,2013,1208.389,49.248,117.824,38.87,266.531,729.429,6.486,2.984,1685.473,7181.41,0.087,0.041,0.005,0.134
South America,2014,1228.456,49.797,120.822,41.791,278.837,730.931,6.278,3.004,1690.19,7276.008,0.088,0.042,0.006,0.136
South America,2015,1193.403,48.401,124.872,40.51,279.474,693.753,6.392,2.89,1697.344,7196.016,0.09,0.043,0.006,0.138
South America,2016,1151.329,43.96,118.289,39.308,274.948,668.431,6.392,2.762,1560.743,7153.821,0.091,0.043,0.006,0.14
South America,2017,1133.713,41.578,116.57,34.946,271.93,662.297,6.392,2.695,1368.615,7197.321,0.092,0.044,0.006,0.142
South America,2018,1067.226,40.566,113.568,37.454,263.54,605.706,6.392,2.514,1119.26,7116.15,0.093,0.044,0.006,0.143
South America,2019,1067.116,41.06,116.111,40.157,258.612,604.784,6.392,2.493,1417.044,7050.242,0.094,0.045,0.006,0.145
South America,2020,961.4,41.313,104.226,39.122,229.488,540.86,6.392,2.229,1173.796,6539.684,0.095,0.045,0.006,0.147
South America,2021,1085.906,46.898,113.634,38.604,260.745,619.634,6.392,2.502,1288.221,7058.557,0.096,0.045,0.007,0.148
South America,2022,1085.392,46.879,95.369,39.319,249.427,648.007,6.392,2.487,1227.275,7432.943,0.097,0.046,0.007,0.15
South America,1980,508.354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South America,1981,489.719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South America,1982,490.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South America,1983,485.836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South America,1984,491.463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South America,1985,501.803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South America,1986,529.759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South America,1987,557.252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South America,1988,580.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South America,1989,579.469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South America,1990,599.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South America,1991,606.669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South America,1992,618.657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South America,1993,653.444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South America,1994,656.306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South America,1995,689.413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South America,1996,719.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South America,1997,766.788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South America,1998,826.149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South America,1999,812.354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South America,2000,811.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South America,2001,791.288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South America,2002,819.469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South America,2003,820.048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South America,2004,856.522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South America,2005,881.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South America,2006,909.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South America,2007,943.792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South America,2008,987.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South America,2009,961.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South America,2010,1072.131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South America,2011,1088.917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South America,2012,1143.867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South America,2013,1208.389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South America,2014,1228.456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South America,2015,1193.403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South America,2016,1151.329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South America,2017,1133.713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South America,2018,1067.226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South America,2019,1067.116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South America,2020,961.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South America,2021,1085.906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South America,2022,1085.392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
